state,district,scenario,year,overall_risk_score,overall_risk_class,climate_confidence_score,flood_hazard_score,flood_hazard_class,drought_hazard_score,drought_hazard_class,ag_stress_score,ag_stress_class,water_availability_index,annual_rainfall_change_pct,temperature_anomaly,soil_moisture_deficit,water_security_index,heat_stress_days_35,cdd,cwd,extreme_rainfall_change_pct
BIHAR,PASHCHIM CHAMPARAN,ssp245,2035,14.7,Low Risk,,38.83,Moderate,3.16,Low,0.0,Low,1.02535,4.5600000000000005,0.6246807422902982,0.0,51.27,54.45,69.15957902970032,20.138398144996827,4.5600000000000005
BIHAR,PATNA,ssp245,2035,6.59,Low Risk,,14.32,Low,4.5,Low,0.0,Low,1.0382500000000001,6.06,0.5801225251621815,0.0,51.91,63.7,74.1814857998504,19.467199484926837,6.06
BIHAR,PURBA CHAMPARAN,ssp245,2035,10.23,Low Risk,,25.81,Moderate,3.43,Low,0.0,Low,1.02265,4.335,0.582389730215084,0.0,51.13,55.25,70.18080639641033,16.981883713844507,4.335
BIHAR,PURNIA,ssp245,2035,13.11,Low Risk,,37.01,Moderate,0.45,Low,0.0,Low,1.0301,5.785,0.8068997244040297,0.0,51.5,77.3,59.015731654361055,28.061414502485,5.785
BIHAR,ROHTAS,ssp245,2035,10.3,Low Risk,,27.1,Moderate,2.32,Low,0.0,Low,0.9971000000000001,1.1,,0.0,49.86,33.3,66.03724517480748,31.933746947646856,1.1
BIHAR,SAHARSA,ssp245,2035,24.03,Low Risk,,28.26,Moderate,14.18,Low,30.58,Moderate,1.03265,7.04,,0.0032592949107367927,49.8,33.3,64.6429544612255,17.741031459785667,7.04
BIHAR,SAMASTIPUR,ssp245,2035,8.36,Low Risk,,21.86,Low,2.02,Low,0.0,Low,1.0493999999999999,7.234999999999999,,0.0,52.47,33.3,64.90672968794294,18.336868861961328,7.234999999999999
BIHAR,SARAN,ssp245,2035,7.35,Low Risk,,16.87,Low,4.14,Low,0.0,Low,1.0272999999999999,3.895,,0.0,51.36,33.3,72.81174576889177,14.546809325414001,3.895
BIHAR,SHEIKHPURA,ssp245,2035,7.09,Low Risk,,18.19,Low,2.07,Low,0.0,Low,1.04405,7.095000000000001,,0.0,52.2,33.3,65.08013570028223,19.575836035801412,7.095000000000001
BIHAR,SHEOHAR,ssp245,2035,9.88,Low Risk,,23.77,Low,4.47,Low,0.0,Low,1.0318,5.37,,0.0,51.59,33.3,74.04471813247744,12.992300026727865,5.37
BIHAR,SITAMARHI,ssp245,2035,10.46,Low Risk,,25.95,Moderate,3.94,Low,0.0,Low,1.0347499999999998,6.465,0.6873498506016276,0.0,51.74,66.7,72.06859756729094,17.21096959136656,6.465
BIHAR,SIWAN,ssp245,2035,8.57,Low Risk,,20.07,Low,4.43,Low,0.0,Low,1.01395,2.64,,0.0,50.7,33.3,73.90078389351964,14.47409485509333,2.64
BIHAR,SUPAUL,ssp245,2035,16.3,Low Risk,,41.9,Moderate,4.67,Low,0.0,Low,1.0478999999999998,8.35,0.6454428944322856,0.0,52.39,61.2,74.78807217665828,26.834523773156697,8.35
BIHAR,VAISHALI,ssp245,2035,5.53,Low Risk,,13.0,Low,2.8,Low,0.0,Low,1.0621,6.9399999999999995,0.5801225251621815,0.0,53.1,63.7,67.8081535520722,12.999547574455917,6.9399999999999995
MAHARASHTRA,AHILYANAGAR,ssp245,2035,10.43,Low Risk,,22.47,Low,7.32,Low,0.0,Low,1.0405,5.605,0.49739622871081934,0.0,52.02,78.30000000000001,84.7015150858567,18.05989620042147,5.605
MAHARASHTRA,AKOLA,ssp245,2035,15.25,Low Risk,,37.99,Moderate,5.58,Low,0.0,Low,1.05525,7.06,0.5067127658261263,0.0,52.76,112.25,78.22003327897806,17.29515425969168,7.06
MAHARASHTRA,AMRAVATI,ssp245,2035,16.13,Low Risk,,42.17,Moderate,3.93,Low,0.0,Low,1.0584,7.82,0.5120101286305321,0.0,52.92,83.05000000000001,72.03690326433752,21.310937927824604,7.82
MAHARASHTRA,BEED,ssp245,2035,3.5,Low Risk,,6.69,Low,3.3,Low,0.0,Low,1.03695,4.9350000000000005,,0.0,51.85,33.3,69.68402222670368,16.24707484604633,4.9350000000000005
MAHARASHTRA,BHANDARA,ssp245,2035,15.47,Low Risk,,43.34,Moderate,0.86,Low,0.0,Low,1.0486,6.75,0.5147395908832557,0.0,52.43,63.95,60.57113903093044,15.599286064274661,6.75
MAHARASHTRA,BULDHANA,ssp245,2035,12.48,Low Risk,,29.48,Moderate,6.18,Low,0.0,Low,1.0404499999999999,5.25,0.5370864517159077,0.0,52.02,114.3,80.46249961331299,17.438794764071655,5.25
MAHARASHTRA,CHANDRAPUR,ssp245,2035,13.71,Low Risk,,37.29,Moderate,1.87,Low,0.0,Low,1.0488,7.2299999999999995,0.47485154006216135,0.0,52.44,124.85,64.35105248150447,17.51079323763313,7.2299999999999995
MAHARASHTRA,CHHATRAPATI SAMBHAJI NAGAR,ssp245,2035,9.25,Low Risk,,17.98,Low,8.46,Low,0.0,Low,1.03355,4.32,0.5099188599321671,0.0,51.68,96.75,88.97519584289222,16.492829771097348,4.32
MAHARASHTRA,DHARASHIV,ssp245,2035,11.55,Low Risk,,4.9,Low,11.01,Low,19.94,Low,1.0523,7.04,0.43486861189208526,0.002125156316704517,51.76,98.65,68.67858245736912,15.669053168875962,7.04
MAHARASHTRA,DHULE,ssp245,2035,10.82,Low Risk,,24.78,Low,6.14,Low,0.0,Low,1.05815,8.19,0.45527738134067164,0.0,52.91,105.30000000000001,80.31100813844013,16.88470892982516,8.19
MAHARASHTRA,GADCHIROLI,ssp245,2035,14.2,Low Risk,,39.59,Moderate,0.97,Low,0.0,Low,1.0227499999999998,4.2,0.5522818942864838,0.0,51.14,111.65,60.97708394187086,20.16158097927539,4.2
MAHARASHTRA,GONDIA,ssp245,2035,14.63,Low Risk,,41.36,Moderate,0.45,Low,0.0,Low,1.0387,5.84,0.5417816784647016,0.0,51.93,81.80000000000001,59.041129967808374,15.02663406807768,5.84
MAHARASHTRA,HINGOLI,ssp245,2035,10.16,Low Risk,,23.06,Low,5.98,Low,0.0,Low,1.0497,5.79,,0.0,52.49,33.3,79.72229972091554,18.195612581131087,5.79
MAHARASHTRA,JALGAON,ssp245,2035,11.76,Low Risk,,28.27,Moderate,5.33,Low,0.0,Low,1.04425,5.96,0.5506426241662723,0.0,52.21,99.9,77.27732733800443,17.794095168244425,5.96
MAHARASHTRA,JALNA,ssp245,2035,9.83,Low Risk,,22.06,Low,6.03,Low,0.0,Low,1.0305,3.72,0.5304320534070328,0.0,51.52,112.4,79.90246165484885,19.116036555864426,3.72
MAHARASHTRA,KOLHAPUR,ssp245,2035,24.29,Low Risk,,64.39,High,5.0,Low,0.0,Low,1.03925,6.58,0.5325651446978341,0.0,51.96,88.9,76.05532343200763,33.777592319345445,6.58
MAHARASHTRA,LATUR,ssp245,2035,5.05,Low Risk,,11.96,Low,2.47,Low,0.0,Low,1.0649,8.56,0.4291942232185022,0.0,53.24,113.85,66.57215205436387,16.14057892153789,8.56
MAHARASHTRA,MUMBAI,ssp245,2035,37.48,Moderate Risk,,97.08,Very High,10.0,Low,0.0,Low,1.0361,5.575,,0.0,51.8,33.3,135.30217042372584,29.860884018742993,5.575
MAHARASHTRA,MUMBAI SUBURBAN,ssp245,2035,38.15,Moderate Risk,,99.0,Very High,10.0,Low,0.0,Low,1.0407,6.16,,0.0,52.04,33.3,119.44265832257516,31.837003575825875,6.16
MAHARASHTRA,NAGPUR,ssp245,2035,14.49,Low Risk,,40.52,Moderate,0.89,Low,0.0,Low,1.05885,8.209999999999999,0.49269749522210304,0.0,52.94,65.3,60.66173536927549,20.849777810362184,8.209999999999999
MAHARASHTRA,NANDED,ssp245,2035,6.48,Low Risk,,16.12,Low,2.38,Low,0.0,Low,1.0805,10.39,0.4673791607221105,0.0,54.02,123.94999999999999,66.25779731773633,19.486237907405037,10.39
MAHARASHTRA,NANDURBAR,ssp245,2035,14.67,Low Risk,,33.6,Moderate,8.32,Low,0.0,Low,1.06595,9.31,0.45527738134067164,0.0,53.3,105.30000000000001,88.46794506666949,18.788639118752272,9.31
MAHARASHTRA,NASHIK,ssp245,2035,18.99,Low Risk,,44.37,Moderate,9.89,Low,0.0,Low,1.0566499999999999,8.165,0.5120917340119711,0.0,52.83,107.05,94.32158033050834,21.93754287989584,8.165
MAHARASHTRA,PALGHAR,ssp245,2035,38.37,Moderate Risk,,99.64,Very High,10.0,Low,0.0,Low,1.0524,8.055,0.550989811287991,0.0,52.62,92.85,123.3219623979493,34.603801481562314,8.055
MAHARASHTRA,PARBHANI,ssp245,2035,6.02,Low Risk,,14.96,Low,2.24,Low,0.0,Low,1.04615,5.6850000000000005,0.5237777080800861,0.0,52.31,110.5,65.71757578053695,18.469177724319884,5.6850000000000005
MAHARASHTRA,PUNE,ssp245,2035,16.3,Low Risk,,38.28,Moderate,8.28,Low,0.0,Low,1.0382500000000001,6.12,0.5650857104195772,0.0,51.91,73.65,88.3185032673448,21.617718295650537,6.12
MAHARASHTRA,RAIGAD,ssp245,2035,37.92,Moderate Risk,,98.33,Very High,10.0,Low,0.0,Low,1.03655,5.95,0.5852134870158459,0.0,51.83,82.75,106.21717505491463,34.68360665478372,5.95
MAHARASHTRA,RATNAGIRI,ssp245,2035,38.5,Moderate Risk,,100.0,Very High,10.0,Low,0.0,Low,1.03685,6.445,0.5778515418370596,0.0,51.84,94.5,106.46074403051867,41.57286260649754,6.445
MAHARASHTRA,SANGLI,ssp245,2035,7.87,Low Risk,,17.76,Low,4.72,Low,0.0,Low,1.0406499999999999,6.305,0.5343440453211592,0.0,52.03,80.4,75.01117497811002,20.112340676834208,6.305
MAHARASHTRA,SATARA,ssp245,2035,18.48,Low Risk,,45.57,Moderate,7.23,Low,0.0,Low,1.0396,6.4350000000000005,0.5814131809605563,0.0,51.98,64.45,84.37494031882262,24.94549902193212,6.4350000000000005
MAHARASHTRA,SINDHUDURG,ssp245,2035,37.55,Moderate Risk,,99.2,Very High,8.08,Low,0.0,Low,1.0387,6.78,0.560854793919475,0.0,51.93,116.85,87.57163484295197,48.79591955264014,6.78
MAHARASHTRA,SOLAPUR,ssp245,2035,2.31,Low Risk,,3.13,Low,3.47,Low,0.0,Low,1.04155,6.04,0.4639089087645303,0.0,52.08,91.35,70.31984430089935,15.542546686268386,6.04
MAHARASHTRA,THANE,ssp245,2035,37.35,Moderate Risk,,96.85,Very High,9.87,Low,0.0,Low,1.04695,7.12,0.550989811287991,0.0,52.35,92.85,94.24246271100168,29.869997855190835,7.12
MAHARASHTRA,WARDHA,ssp245,2035,15.04,Low Risk,,40.21,Moderate,2.75,Low,0.0,Low,1.0676999999999999,9.025,0.47330648501716155,0.0,53.38,133.45,67.64353522442502,18.873468491553417,9.025
MAHARASHTRA,WASHIM,ssp245,2035,13.18,Low Risk,,33.42,Moderate,4.24,Low,0.0,Low,1.05065,6.13,0.5067127658261263,0.0,52.53,112.25,73.18896393612172,18.050960310674157,6.13
MAHARASHTRA,YAVATMAL,ssp245,2035,12.3,Low Risk,,31.55,Moderate,3.59,Low,0.0,Low,1.07185,9.31,0.46313343577916655,0.0,53.59,128.65,70.78690738422321,19.24824483866687,9.31
TELANGANA,ADILABAD,ssp245,2035,10.62,Low Risk,,28.59,Moderate,1.74,Low,0.0,Low,1.0824,11.02,0.4254068215688278,0.0,54.12,139.35,63.86043861539362,15.285723813680816,11.02
TELANGANA,BHADRADRI KOTHAGUDEM,ssp245,2035,8.36,Low Risk,,21.68,Low,2.2,Low,0.0,Low,1.0239,4.175000000000001,0.5007238268852348,0.0,51.2,157.85000000000002,65.57011489670444,18.73475706688094,4.175000000000001
TELANGANA,HANUMAKONDA,ssp245,2035,6.63,Low Risk,,18.93,Low,0.0,Low,0.0,Low,1.0822500000000002,9.165,,0.0,54.11,33.3,57.341675087618725,12.126145297188032,9.165
TELANGANA,HYDERABAD,ssp245,2035,6.23,Low Risk,,15.82,Low,1.98,Low,0.0,Low,1.05955,6.85,,0.0,52.98,33.3,64.76277897072646,10.452144707460494,6.85
TELANGANA,JAGTIAL,ssp245,2035,8.14,Low Risk,,23.27,Low,0.0,Low,0.0,Low,1.09375,11.07,,0.0,54.69,33.3,57.25892713828672,13.772937672170698,11.07
TELANGANA,JANGAON,ssp245,2035,4.86,Low Risk,,12.68,Low,1.2,Low,0.0,Low,1.10185,9.635000000000002,0.4601129571596907,0.0,55.09,166.0,61.843288741152264,13.342614443935405,9.635000000000002
TELANGANA,JAYASHANKAR BHUPALPALLI,ssp245,2035,12.4,Low Risk,,35.42,Moderate,0.0,Low,0.0,Low,1.0436999999999999,6.405,,0.0,52.18,33.3,57.069657572904106,18.15984293535717,6.405
TELANGANA,JOGULAMBA GADWAL,ssp245,2035,1.22,Low Risk,,0.07,Low,3.41,Low,0.0,Low,1.0048499999999998,0.945,,0.0,50.24,33.3,70.10701499586366,12.056958895236246,0.945
TELANGANA,KAMAREDDY,ssp245,2035,7.31,Low Risk,,19.33,Low,1.56,Low,0.0,Low,1.1103999999999998,12.55,0.4825368338161127,0.0,55.52,126.60000000000001,63.1952183067432,18.581050548491575,12.55
TELANGANA,KARIMNAGAR,ssp245,2035,9.7,Low Risk,,27.49,Moderate,0.23,Low,0.0,Low,1.1008,9.97,0.4386242177751498,0.0,55.04,146.75,58.21577090351873,18.082705404853584,9.97
TELANGANA,KHAMMAM,ssp245,2035,3.98,Low Risk,,11.32,Low,0.04,Low,0.0,Low,1.0453999999999999,6.395,0.5007238268852348,0.0,52.27,157.85000000000002,57.479847037731815,14.737188043280009,6.395
TELANGANA,KUMURAM BHEEM,ssp245,2035,16.14,Low Risk,,43.81,Moderate,2.31,Low,0.0,Low,1.04855,7.325,0.49455564353202774,0.0,52.43,145.7,65.99660219983596,18.540954252216615,7.325
TELANGANA,MAHABUBABAD,ssp245,2035,4.38,Low Risk,,12.44,Low,0.07,Low,0.0,Low,1.06165,7.465,,0.0,53.08,33.3,57.605443251218134,12.93438087177512,7.465
TELANGANA,MAHBUBNAGAR,ssp245,2035,1.41,Low Risk,,0.0,Low,4.03,Low,0.0,Low,1.03905,3.1100000000000003,,0.0,51.95,33.3,72.41036142986314,12.190998364411971,3.1100000000000003
TELANGANA,MANCHERIAL,ssp245,2035,13.4,Low Risk,,37.91,Moderate,0.37,Low,0.0,Low,1.0524,7.415000000000001,,0.0,52.62,33.3,58.73205375332256,16.934018080799763,7.415000000000001
TELANGANA,MEDAK,ssp245,2035,6.69,Low Risk,,19.12,Low,0.0,Low,0.0,Low,1.1081500000000002,10.705,,0.0,55.41,33.3,57.27738970429916,17.52826391490909,10.705
TELANGANA,MEDCHAL-MALKAJGIRI,ssp245,2035,6.19,Low Risk,,17.56,Low,0.14,Low,0.0,Low,1.0737999999999999,8.26,0.4743652125199844,0.0,53.69,136.35,57.85763434326624,12.325414362429004,8.26
TELANGANA,MULUGU,ssp245,2035,11.78,Low Risk,,33.67,Moderate,0.0,Low,0.0,Low,1.02905,5.01,0.49269131289588586,0.0,51.45,132.7,57.18500461988266,17.05266487448109,5.01
TELANGANA,NAGARKURNOOL,ssp245,2035,2.01,Low Risk,,3.19,Low,2.55,Low,0.0,Low,1.0283,2.54,0.49701647758485024,0.0,51.42,144.8,66.89773388654055,15.602153744548204,2.54
TELANGANA,NALGONDA,ssp245,2035,3.28,Low Risk,,6.38,Low,2.98,Low,0.0,Low,1.0637500000000002,6.53,0.49738148318398245,0.0,53.19,184.75,68.49797153471476,17.947520808850765,6.53
TELANGANA,NARAYANPET,ssp245,2035,1.92,Low Risk,,1.25,Low,4.25,Low,0.0,Low,1.0298500000000002,3.33,0.4572093698713573,0.0,51.49,138.45,73.24307849031298,13.609096024511608,3.33
TELANGANA,NIRMAL,ssp245,2035,7.22,Low Risk,,20.21,Low,0.41,Low,0.0,Low,1.1006,12.469999999999999,,0.0,55.03,33.3,58.871118842319035,16.638410113002116,12.469999999999999
TELANGANA,NIZAMABAD,ssp245,2035,5.76,Low Risk,,16.36,Low,0.1,Low,0.0,Low,1.1118999999999999,13.41,0.4825368338161127,0.0,55.59,126.60000000000001,57.731653122960466,17.487669440056692,13.41
TELANGANA,PEDDAPALLI,ssp245,2035,10.05,Low Risk,,28.41,Moderate,0.31,Low,0.0,Low,1.0707,8.61,0.4386242177751498,0.0,53.54,146.75,58.51749344457106,14.294418142879794,8.61
TELANGANA,RAJANNA SIRCILLA,ssp245,2035,5.89,Low Risk,,16.83,Low,0.0,Low,0.0,Low,1.123,12.620000000000001,,0.0,56.15,33.3,53.191936919387246,13.251262369027563,12.620000000000001
TELANGANA,RANGA REDDY,ssp245,2035,3.66,Low Risk,,7.7,Low,2.76,Low,0.0,Low,1.05225,5.48,0.4743652125199844,0.0,52.61,136.35,67.6554599022584,16.186042465736584,5.48
TELANGANA,SANGAREDDY,ssp245,2035,6.57,Low Risk,,17.32,Low,1.44,Low,0.0,Low,1.084,9.47,0.4841492387983699,0.0,54.2,124.85,62.729888891136184,17.847934604993654,9.47
TELANGANA,SIDDIPET,ssp245,2035,5.18,Low Risk,,14.68,Low,0.11,Low,0.0,Low,1.1138499999999998,10.18,,0.0,55.69,33.3,57.74118850004768,13.399533954600322,10.18
TELANGANA,SURYAPET,ssp245,2035,3.02,Low Risk,,5.75,Low,2.89,Low,0.0,Low,1.0839500000000002,8.215,0.4601129571596907,0.0,54.2,166.0,68.1515041890569,15.574610818525725,8.215
TELANGANA,VIKARABAD,ssp245,2035,4.03,Low Risk,,8.23,Low,3.27,Low,0.0,Low,1.04635,5.545,0.4841492387983699,0.0,52.32,124.85,69.5776981827056,14.398971207206804,5.545
TELANGANA,WANAPARTHY,ssp245,2035,1.39,Low Risk,,1.18,Low,2.78,Low,0.0,Low,1.01525,1.0899999999999999,,0.0,50.76,33.3,67.72446134510854,13.014678765404083,1.0899999999999999
TELANGANA,WARANGAL,ssp245,2035,5.87,Low Risk,,15.73,Low,1.04,Low,0.0,Low,1.07035,8.135,,0.0,53.52,33.3,61.220543685590826,12.187501415392354,8.135
TELANGANA,YADADRI BHUVANAGIRI,ssp245,2035,4.99,Low Risk,,12.57,Low,1.68,Low,0.0,Low,1.0879,8.68,,0.0,54.4,33.3,63.62088772728674,14.724390440102145,8.68
BIHAR,ARARIA,ssp245,2040,44.97,Moderate Risk,,48.89,Moderate,26.39,Moderate,62.06,High,1.0552,9.91,1.0181666923894,0.006613796222309432,49.57,11.7,63.22353341586967,32.86071708147101,9.91
BIHAR,ARWAL,ssp245,2040,9.56,Low Risk,,24.81,Low,2.5,Low,0.0,Low,1.0188,4.38,,0.0,50.94,33.3,66.69724073085075,23.595338580537224,4.38
BIHAR,AURANGABAD,ssp245,2040,11.21,Low Risk,,30.18,Moderate,1.84,Low,0.0,Low,1.002,2.79,0.8069482326507682,0.0,50.1,62.3,64.23918560602364,30.102088808682097,2.79
BIHAR,BANKA,ssp245,2040,29.2,Moderate Risk,,25.47,Moderate,20.97,Low,43.14,Moderate,1.0185,5.54,,0.004597556165365449,48.37,33.3,71.22394178534822,14.50154399631004,5.54
BIHAR,BEGUSARAI,ssp245,2040,7.83,Low Risk,,20.22,Low,2.15,Low,0.0,Low,1.0525,8.47,0.9667446527216264,0.0,52.62,83.0,65.39939511600998,18.946783870788007,8.47
BIHAR,BHAGALPUR,ssp245,2040,10.29,Low Risk,,27.87,Moderate,1.52,Low,0.0,Low,1.0369,6.66,1.0568997244040297,0.0,51.84,86.1,63.03789159049849,21.057938268757567,6.66
BIHAR,BHOJPUR,ssp245,2040,6.61,Low Risk,,14.2,Low,4.69,Low,0.0,Low,1.0194,4.07,0.7960068563620375,0.0,50.97,64.8,74.88411444797704,17.398107270958477,4.07
BIHAR,BUXAR,ssp245,2040,10.44,Low Risk,,15.71,Low,6.95,Low,8.38,Low,1.0073,2.82,,0.0008929578858328938,49.81,33.3,70.80964376347177,21.861830074001148,2.82
BIHAR,DARBHANGA,ssp245,2040,28.22,Moderate Risk,,27.26,Moderate,20.2,Low,38.7,Moderate,1.0431,8.69,,0.004124837725709356,49.72,33.3,74.99373247752965,18.89738148028589,8.69
BIHAR,GAYA,ssp245,2040,7.7,Low Risk,,20.72,Low,1.28,Low,0.0,Low,1.0175,4.39,0.8069482326507682,0.0,50.88,62.3,62.12545382421323,20.444869967075682,4.39
BIHAR,GOPALGANJ,ssp245,2040,9.71,Low Risk,,23.56,Low,4.17,Low,0.0,Low,1.0194,4.1,0.832389730215084,0.0,50.97,62.4,72.9275776788082,14.463145715465064,4.1
BIHAR,JAMUI,ssp245,2040,30.9,Moderate Risk,,23.75,Low,21.25,Low,50.49,High,1.0237,6.0,0.9589224470986224,0.005380928002976661,47.89,88.2,61.27254060127781,14.161375038858235,6.0
BIHAR,JEHANABAD,ssp245,2040,7.41,Low Risk,,19.5,Low,1.67,Low,0.0,Low,1.0306,5.69,,0.0,51.53,33.3,63.60092086846514,15.32051434680948,5.69
BIHAR,KAIMUR (BHABUA),ssp245,2040,10.05,Low Risk,,26.32,Moderate,2.4,Low,0.0,Low,0.9968,1.86,,0.0,49.84,33.3,66.33306492612643,27.90978954941198,1.86
BIHAR,KATIHAR,ssp245,2040,10.66,Low Risk,,29.39,Moderate,1.07,Low,0.0,Low,1.0239,5.58,1.0568997244040297,0.0,51.2,86.1,61.357278630821426,21.25194712851372,5.58
BIHAR,KHAGARIA,ssp245,2040,10.77,Low Risk,,28.75,Moderate,2.03,Low,0.0,Low,1.0436,8.13,0.9667446527216264,0.0,52.18,83.0,64.93186012357006,19.66546119297819,8.13
BIHAR,KISHANGANJ,ssp245,2040,34.53,Moderate Risk,,62.47,High,12.57,Low,27.57,Moderate,1.0344,7.84,,0.0029385879486032687,50.44,33.3,63.10631583205401,33.26775564909725,7.84
BIHAR,LAKHISARAI,ssp245,2040,8.89,Low Risk,,24.11,Low,1.28,Low,0.0,Low,1.0491,8.2,,0.0,52.46,33.3,62.13693232569548,18.16003408630253,8.2
BIHAR,MADHEPURA,ssp245,2040,26.48,Moderate Risk,,25.6,Moderate,17.28,Low,38.25,Moderate,1.0351,7.69,,0.004076555827270012,49.52,33.3,64.73651348164283,17.135148737357596,7.69
BIHAR,MADHUBANI,ssp245,2040,39.31,Moderate Risk,,34.63,Moderate,27.77,Moderate,58.23,High,1.0452,9.15,0.8954428944322856,0.006206497997421093,48.84,68.8,74.08887588526918,22.31603519982908,9.15
BIHAR,MUNGER,ssp245,2040,11.95,Low Risk,,32.49,Moderate,1.65,Low,0.0,Low,1.0421,7.52,,0.0,52.1,33.3,63.5130244505019,20.792651692451503,7.52
BIHAR,MUZAFFARPUR,ssp245,2040,9.34,Low Risk,,23.58,Low,3.11,Low,0.0,Low,1.047,7.23,,0.0,52.35,33.3,68.98500524722715,16.591879706333025,7.23
BIHAR,NALANDA,ssp245,2040,6.07,Low Risk,,14.99,Low,2.36,Low,0.0,Low,1.0467,7.91,,0.0,52.34,33.3,66.18687198098256,18.497582898960427,7.91
BIHAR,NAWADA,ssp245,2040,6.86,Low Risk,,18.18,Low,1.41,Low,0.0,Low,1.0334,6.35,,0.0,51.67,33.3,62.61715096309304,15.481373176032792,6.35
BIHAR,PASHCHIM CHAMPARAN,ssp245,2040,15.08,Low Risk,,39.95,Moderate,3.14,Low,0.0,Low,1.0297,5.83,0.8746807422902982,0.0,51.48,61.5,69.09950815974449,20.455844338052852,5.83
BIHAR,PATNA,ssp245,2040,6.68,Low Risk,,14.49,Low,4.61,Low,0.0,Low,1.0427,7.35,0.8301225251621815,0.0,52.14,71.5,74.56590265318955,19.646417985236237,7.35
BIHAR,PURBA CHAMPARAN,ssp245,2040,10.46,Low Risk,,26.52,Moderate,3.37,Low,0.0,Low,1.027,5.6,0.832389730215084,0.0,51.35,62.4,69.94097351605336,17.122963378751578,5.6
BIHAR,PURNIA,ssp245,2040,13.51,Low Risk,,38.23,Moderate,0.38,Low,0.0,Low,1.0346,7.07,1.0568997244040297,0.0,51.73,86.1,58.76896429474563,28.881492688978526,7.07
BIHAR,ROHTAS,ssp245,2040,10.35,Low Risk,,27.36,Moderate,2.22,Low,0.0,Low,1.0012,2.33,,0.0,50.06,33.3,65.65987344869988,31.720060897569816,2.33
BIHAR,SAHARSA,ssp245,2040,30.22,Moderate Risk,,28.62,Moderate,19.67,Low,44.4,Moderate,1.0374,8.34,,0.004731695037045317,49.17,33.3,64.48442270410469,17.924347224904142,8.34
BIHAR,SAMASTIPUR,ssp245,2040,8.43,Low Risk,,22.11,Low,1.98,Low,0.0,Low,1.0539,8.54,,0.0,52.7,33.3,64.73210036556766,18.42016775627443,8.54
BIHAR,SARAN,ssp245,2040,7.5,Low Risk,,17.29,Low,4.14,Low,0.0,Low,1.0315,5.16,,0.0,51.58,33.3,72.83180104414022,14.602613688583734,5.16
BIHAR,SHEIKHPURA,ssp245,2040,7.22,Low Risk,,18.58,Low,2.04,Low,0.0,Low,1.0486,8.4,,0.0,52.43,33.3,64.98010679994533,19.888083981579292,8.4
BIHAR,SHEOHAR,ssp245,2040,10.08,Low Risk,,24.23,Low,4.56,Low,0.0,Low,1.0362,6.65,,0.0,51.81,33.3,74.38344344842747,12.960639629255356,6.65
BIHAR,SITAMARHI,ssp245,2040,10.6,Low Risk,,26.28,Moderate,4.01,Low,0.0,Low,1.0393,7.76,0.9373498506016276,0.0,51.96,74.7,72.33259919891711,17.25320864725888,7.76
BIHAR,SIWAN,ssp245,2040,8.76,Low Risk,,20.69,Low,4.34,Low,0.0,Low,1.0181,3.89,,0.0,50.9,33.3,73.55794411355204,14.461831507039676,3.89
BIHAR,SUPAUL,ssp245,2040,16.81,Low Risk,,43.23,Moderate,4.79,Low,0.0,Low,1.0526,9.67,0.8954428944322856,0.0,52.63,68.8,75.2676395816336,27.499007786270308,9.67
BIHAR,VAISHALI,ssp245,2040,5.64,Low Risk,,13.31,Low,2.79,Low,0.0,Low,1.0663,8.24,0.8301225251621815,0.0,53.32,71.5,67.79562102591456,13.0463333289933,8.24
MAHARASHTRA,AHILYANAGAR,ssp245,2040,10.51,Low Risk,,22.71,Low,7.33,Low,0.0,Low,1.0448,6.89,0.7473962287108193,0.0,52.24,87.2,84.74768567947076,18.1022591197739,6.89
MAHARASHTRA,AKOLA,ssp245,2040,15.35,Low Risk,,38.38,Moderate,5.47,Low,0.0,Low,1.0596,8.36,0.7567127658261263,0.0,52.98,122.9,77.79930903403285,17.234287537927685,8.36
MAHARASHTRA,AMRAVATI,ssp245,2040,16.28,Low Risk,,42.54,Moderate,3.98,Low,0.0,Low,1.0629,9.13,0.7620101286305321,0.0,53.14,92.2,72.23175989429913,21.40500985066739,9.13
MAHARASHTRA,BEED,ssp245,2040,15.08,Low Risk,,6.64,Low,13.77,Low,26.46,Moderate,1.0412,6.21,,0.0028201104573470307,50.89,33.3,69.24658008539728,16.246318132605534,6.21
MAHARASHTRA,BHANDARA,ssp245,2040,15.58,Low Risk,,43.72,Moderate,0.79,Low,0.0,Low,1.053,8.05,0.7647395908832557,0.0,52.65,71.8,60.29628607639144,15.546250260594595,8.05
MAHARASHTRA,BULDHANA,ssp245,2040,12.26,Low Risk,,29.16,Moderate,5.86,Low,0.0,Low,1.0447,6.53,0.7870864517159077,0.0,52.24,125.1,79.26428547142677,17.454355025134657,6.53
MAHARASHTRA,CHANDRAPUR,ssp245,2040,13.67,Low Risk,,37.34,Moderate,1.72,Low,0.0,Low,1.0533,8.53,0.7248515400621613,0.0,52.66,136.0,63.78290039086563,17.557847125421176,8.53
MAHARASHTRA,CHHATRAPATI SAMBHAJI NAGAR,ssp245,2040,9.04,Low Risk,,17.62,Low,8.2,Low,0.0,Low,1.0377,5.59,0.7599188599321671,0.0,51.89,106.7,88.01294298346808,16.527452309949823,5.59
