state,district,annual_rainfall,mean_temperature,mean_humidity,mean_soil_moisture,year,rainfall_anomaly,spi3,spi6,rx1day,rain_p95,rain_p99,cdd,cwd,rx3day,base_mean_pet_x,base_mean_et_x,base_mean_solar_x,base_mean_lai_x,temperature_anomaly,humidity_anomaly,soil_moisture_anomaly,heat_stress_days_35,heat_stress_days_38,heat_stress_days_40,water_availability_index,soil_moisture_deficit,annual_rainfall_change_pct,state_code,district_code,mean_solar,mean_pet,mean_et,mean_lai,base_mean_pet_y,base_mean_et_y,base_mean_solar_y,base_mean_lai_y,pet_anomaly,et_anomaly,solar_anomaly,lai_anomaly,predicted_sm_anomaly,predicted_ndvi_anomaly,predicted_ndwi_anomaly,soil_moisture_stress_class,water_security_index,scenario
BIHAR,ARARIA,1660.6108804009355,22.941728056801708,55.278850178435086,0.21401876663200045,2030,112.56838040093544,-0.26615496545323697,-0.23953946890791328,71.7001006806291,23.981835019269965,49.215389562361764,63.13064481574015,31.931729026373088,118.30516612303802,47.05855104639397,13.918573322976757,16.60792111771469,1.1362507365119927,0.5181666923893999,0.5453374571918133,-0.0037961255688900575,7.9,0.5,0.0,1.0457,0.0,7.27,0,4,17.4677,3.93,14.897018352869154,1.1481357344349838,47.05855104639397,13.918573322976757,16.60792111771469,1.1362507365119927,0.0,0.0,0.0,0.0,0.004804126,0.003325844663102567,-0.00074239547,Low,52.28,ssp245
BIHAR,ARWAL,960.1784477952853,,,0.16714514247360404,2030,17.657197795285242,0.0548773846708568,0.04938964620377112,62.40323299937636,17.013939645294908,33.416610218968046,67.51468502289623,23.898589074799148,102.96533444897098,49.68653234068274,10.666149311568791,18.648079216962962,0.8619363980124897,,,-0.001548547704936648,33.3,3.6,0.5,1.0104,0.0,1.87,0,5,17.6143,4.1631,11.794932882353766,1.0018343073018303,49.68653234068274,10.666149311568791,18.648079216962962,0.8619363980124897,0.0,0.0,0.0,0.0,0.0055400403,0.005810370655878756,0.0042423927,Low,50.52,ssp245
BIHAR,AURANGABAD,1059.433519593104,25.64619611501695,48.627277638114144,0.17010469972638798,2030,3.3372695931038834,0.38116664019242613,0.3430499761731835,58.36543242680663,17.739608434298923,36.017632043170906,65.02455720124132,30.01157588512413,96.30296350423093,51.27402764493268,10.114258445595524,18.70790846201534,0.794099277314118,0.3069482326507682,-0.4360802940372537,-0.0050295019677562,48.1,6.2,1.0,0.9936,0.0,0.32,0,6,17.6642,4.238,11.633199721900635,0.991329467520524,51.27402764493268,10.114258445595524,18.70790846201534,0.794099277314118,0.0,0.0,0.0,0.0,0.004786441,0.00374482902903781,0.0033907478,Low,49.68,ssp245
BIHAR,BANKA,1238.114023873509,,,0.18550880020166402,2030,36.08652387350912,0.2768441701327497,0.24915975311947475,70.89643259721919,20.461319843071532,41.72274917781401,69.91908839453859,14.100075138061964,116.97911378541166,47.507531801877064,10.523289808338818,17.640967227139893,0.7267600585348504,,,-0.0073404887481822445,33.3,3.6,0.5,1.0096,0.0,3.0,0,7,17.6604,4.174,12.29623574295059,1.0712213009379734,47.507531801877064,10.523289808338818,17.640967227139893,0.7267600585348504,0.0,0.0,0.0,0.0,0.0045968224,0.002685745755338126,0.0005940917,Low,50.48,ssp245
BIHAR,BEGUSARAI,1084.734895991717,26.25645162794326,52.97557977322518,0.17210315616435276,2030,60.03614599171692,-0.12405419059856188,-0.11164877153870569,61.51797602173541,17.400216554248995,36.51365103311588,65.66135643721995,18.655202246510818,101.50466043586341,46.12255224623095,9.94390026266368,17.859561945717992,0.7829063161001812,0.46674465272162635,0.43031279894636754,0.0013980796854214383,65.8,10.1,1.8,1.0435,0.0,5.86,0,9,17.5701,4.2746,11.916543832342745,0.9885886652539055,46.12255224623095,9.94390026266368,17.859561945717992,0.7829063161001812,0.0,0.0,0.0,0.0,0.00930847,0.005137924350815614,0.002556614,Low,52.18,ssp245
BIHAR,BHAGALPUR,1286.8615869529544,26.34083750645321,54.447956249133064,0.18680649761366622,2030,50.661586952954394,-0.24870992877184506,-0.22383893589466056,66.34423615355874,19.93484443309165,38.88213909947817,63.456275070293415,20.843210692047357,109.46798965337192,44.76230788463144,10.517372403745627,17.23867478042297,0.7268654002306302,0.5568997244040297,0.400405911334758,-0.0003981534917159857,68.5,10.8,1.9,1.028,0.0,4.1,0,11,17.6003,4.2902,14.232901933169464,1.1252860865297714,44.76230788463144,10.517372403745627,17.23867478042297,0.7268654002306302,0.0,0.0,0.0,0.0,0.007555725,0.005518810713637891,-0.00011335871,Low,51.4,ssp245
BIHAR,BHOJPUR,897.2785319533962,25.72476558685304,48.81393750517194,0.1601365735929279,2030,13.891031953396123,-0.20287150855765684,-0.18258435770189116,56.475380212144366,14.61117212239521,35.71013391482019,75.56932034360834,17.61418585727221,93.1843773500382,49.87453019654776,10.113042982076408,18.563769278599842,0.8279019098980105,0.2960068563620375,-0.47565100762354007,6.117829882718029e-06,50.2,6.7,1.1,1.011,0.0,1.57,0,13,17.5785,4.225,10.223906902708668,0.9204507060252471,49.87453019654776,10.113042982076408,18.563769278599842,0.8279019098980105,0.0,0.0,0.0,0.0,0.006665588,0.005717465681981186,0.003281125,Low,50.55,ssp245
BIHAR,BUXAR,882.2228792935457,,,0.16575481697691216,2030,3.061629293545707,-0.3143490722361311,-0.28291416501251804,51.87110357147795,14.58441773211085,32.79693879763758,70.97649170297416,22.092499479389375,85.58732089293862,50.506003965348924,10.511114164868959,18.589669389090623,0.900445740254253,,,-0.00189625309298877,33.3,3.6,0.5,0.999,0.0,0.35,0,15,17.5711,4.1529,10.774736797007268,0.9786753595795467,50.506003965348924,10.511114164868959,18.589669389090623,0.900445740254253,0.0,0.0,0.0,0.0,0.0043229843,0.0065798661367322125,0.0042423927,Low,49.95,ssp245
BIHAR,DARBHANGA,1138.7617726351498,,,0.17460145963122753,2030,65.26927263514972,0.17847320631134636,0.16062588568021172,71.52386256243423,17.414635620285082,38.899458897251634,74.13148214192881,18.66522801327391,118.01437322801648,48.80305528437219,10.497023899262947,17.606245907907052,0.869832663862743,,,-0.005314786851194742,33.3,3.6,0.5,1.0337,0.0,6.08,0,18,17.4927,4.1344,12.947714120911055,1.1088241714071427,48.80305528437219,10.497023899262947,17.606245907907052,0.869832663862743,0.0,0.0,0.0,0.0,0.004787019,0.00528266031311203,0.0011035929,Low,51.68,ssp245
BIHAR,GAYA,1079.9705330147435,25.64619611501695,48.627277638114144,0.1667042942923923,2030,19.98303301474357,0.2962810055960861,0.2666529050364775,57.617577626233995,18.386550770277246,35.42120465217379,62.91035508296582,20.90461994669357,95.06900308328609,50.73159649932754,10.13253648390816,18.653713223551055,0.8057272554774525,0.3069482326507682,-0.4360802940372537,-0.0024062514636338517,48.1,6.2,1.0,1.0089,0.0,1.89,0,22,17.6821,4.2423,11.892048065082509,1.0034829645775667,50.73159649932754,10.13253648390816,18.653713223551055,0.8057272554774525,0.0,0.0,0.0,0.0,0.005501303,0.0038615610210404306,0.003417757,Low,50.44,ssp245
