state,district,annual_rainfall,mean_temperature,mean_humidity,mean_soil_moisture,rainfall_anomaly,spi3,spi6,rx1day,rain_p95,rain_p99,cdd,cwd,rx3day,base_mean_pet_x,base_mean_et_x,base_mean_solar_x,base_mean_lai_x,temperature_anomaly,humidity_anomaly,soil_moisture_anomaly,heat_stress_days_35,heat_stress_days_38,heat_stress_days_40,water_availability_index,soil_moisture_deficit,annual_rainfall_change_pct,mean_solar,mean_pet,mean_et,mean_lai,base_mean_pet_y,base_mean_et_y,base_mean_solar_y,base_mean_lai_y,pet_anomaly,et_anomaly,solar_anomaly,lai_anomaly,predicted_sm_anomaly,predicted_ndvi_anomaly,predicted_ndwi_anomaly,water_security_index,year,state_code,district_code,soil_moisture_stress_class,scenario
BIHAR,MADHUBANI,1359.7024989715014,26.59881186617746,55.257222636217,0.17644704342393935,98.80249897150132,0.14989945486301423,0.1349095093767128,76.06775089775878,19.55221095864323,39.02378084543369,73.62797602334939,22.03767259731441,125.51178898130199,49.80275423850543,10.55453072049921,17.26702265932034,0.8971096424062469,1.1454428944322856,2.2877024763096827,-0.01729142747169237,61.2,9.15,1.6,1.0404499999999999,0.007920467,7.84,17.4559,4.2798,14.902614805214045,1.2259081350668979,49.80275423850543,10.55453072049921,17.26702265932034,0.8971096424062469,-45.52295423850543,4.348084084714834,0.18887734067966022,0.328798492660651,-0.007920467,0.0030926016866466566,-0.014573759,47.53,2035,0,48,Low,ssp585
BIHAR,MUNGER,1281.8902873424288,,,0.16696626904579068,75.1185373424288,0.10743372526082873,0.09669035273474585,77.05010444361892,17.57979461726353,40.74524730950341,63.63971992619547,20.59191750700902,127.13267233197124,44.88727224787707,10.439024715309989,17.714584227195573,0.8503146668759362,,,-0.011554586783737324,33.3,3.6,0.5,1.0375999999999999,0.005799828,6.22,17.6091,4.1619,13.447947315121127,1.1576510806436122,44.88727224787707,10.439024715309989,17.714584227195573,0.8503146668759362,-40.72537224787707,3.0089225998111377,-0.10548422719557138,0.30733641376767606,-0.005799828,0.0017373157574476189,-0.02199198,48.41,2035,0,57,Low,ssp585
BIHAR,MUZAFFARPUR,1117.1170255138552,,,0.1570346339797063,62.656325513855016,-0.32580275148251325,-0.29322247633426196,72.67527927215912,16.351982315707843,35.46248367740161,68.96539784683534,16.374982347050906,119.91421079906254,49.32715577278276,9.872713683286927,17.965076574903105,0.8732772307546472,,,-0.007420380135648504,33.3,3.6,0.5,1.04265,0.0,5.94,17.4837,4.1323,12.376387288328509,1.0250048607368236,49.32715577278276,9.872713683286927,17.965076574903105,0.8732772307546472,-45.19485577278276,2.503673605041582,-0.4813765749031056,0.15172762998217637,0.00047972528,0.002576390489629635,-0.02171459,52.13,2035,0,58,Low,ssp585
BIHAR,NALANDA,1088.964982964914,,,0.17073158056024385,67.57253296491405,0.00023310422210733582,0.0002097937998966011,54.9582468123147,16.773325013338297,34.10277433805476,66.25868823740083,18.25210488155223,90.68110724031925,49.23256093984273,10.653818666554537,18.419229012777254,0.8531933708038805,,,-0.01046386371775452,33.3,3.6,0.5,1.0422,0.0068447585,6.62,17.6103,4.1622,12.685687463009348,1.0218310903051822,49.23256093984273,10.653818666554537,18.419229012777254,0.8531933708038805,-45.07036093984273,2.0318687964548108,-0.8089290127772557,0.16863771950130169,-0.0068447585,0.004535957724781131,-0.021856982,48.1,2035,0,61,Low,ssp585
BIHAR,NAWADA,1193.0853604230376,,,0.1683083252220846,57.54501042303765,0.2627628373542987,0.23648655361886883,63.25421100838908,17.580911715147963,37.206800453126675,62.76979912339425,15.283702132599444,104.36944816384197,49.45750843590327,10.853785619591868,18.46304156336751,0.9099959221957213,,,-0.011856610485511974,33.3,3.6,0.5,1.02905,0.006050299,5.07,17.6623,4.1745,12.655862213301106,1.1009929332177188,49.45750843590327,10.853785619591868,18.46304156336751,0.9099959221957213,-45.28300843590327,1.8020765937092378,-0.800741563367513,0.1909970110219975,-0.006050299,0.002913855842639727,-0.021595685,47.86,2035,0,67,Low,ssp585
BIHAR,PASHCHIM CHAMPARAN,1501.6487089063082,26.369943335321228,52.4515282338487,0.170393581865241,65.5119589063082,0.05427578623302124,0.04884820760971912,83.21581395844301,21.361215441920933,44.941635938454155,69.15957902970032,20.138398144996827,137.30609303143095,51.2101828203017,9.728686559118337,17.504031297538724,1.2351243455769854,1.1246807422902982,1.8016632420937384,-0.011982792774487376,54.45,7.6,1.3,1.02535,0.0045590694,4.56,17.3579,4.2339,12.582588760544283,1.109441121225235,51.2101828203017,9.728686559118337,17.504031297538724,1.2351243455769854,-46.976282820301705,2.853902201425946,-0.146131297538723,-0.12568322435175028,-0.0045590694,0.0014861366682103656,0.024516877,48.59,2035,0,72,Low,ssp585
BIHAR,PATNA,1063.758680738772,26.681410088804046,52.24198180925293,0.1505283915418083,60.81398073877198,-0.13083402801003519,-0.11775062520903168,54.62341334552315,15.247477747008315,33.114826415200426,74.1814857998504,19.467199484926837,90.12863202011319,46.279168200685554,9.308608090525563,18.35437930188435,0.729789955731206,1.0801225251621815,1.6013607119766249,-0.010265813821794,63.7,9.75,1.7000000000000002,1.0382500000000001,0.0026574004,6.06,17.5761,4.3173,12.316959896826845,0.9670613034001699,46.279168200685554,9.308608090525563,18.35437930188435,0.729789955731206,-41.96186820068555,3.008351806301281,-0.7782793018843499,0.23727134766896396,-0.0026574004,0.004825102193389326,-0.020311246,50.15,2035,0,73,Low,ssp585
BIHAR,PURBA CHAMPARAN,1264.1281038847667,26.397379525502533,52.25464893782952,0.16496527646225007,52.52875388476673,-0.44438213525229,-0.3999439217270609,70.99726833870737,18.12002790260524,42.289651021859356,70.18080639641033,16.981883713844507,117.14549275886716,50.76027053849239,9.758782983572994,17.909487147913964,0.8718572205976468,1.082389730215084,1.4434390568425712,-0.012544502070906967,55.25,7.75,1.3,1.02265,0.007140227,4.34,17.4159,4.2506,11.672560587643314,1.0468700233881654,50.76027053849239,9.758782983572994,17.909487147913964,0.8718572205976468,-46.509670538492394,1.9137776040703205,-0.4935871479139635,0.17501280279051856,-0.007140227,0.0031980082712457425,-0.021458102,46.8,2035,0,76,Low,ssp585
BIHAR,PURNIA,1617.7326681673158,27.09083750645321,56.197956249133064,0.1918942649748951,88.46751816731567,-0.0387267890706069,-0.034854110163546205,67.16544874514591,22.626489359891494,40.301194797995834,59.015731654361055,28.061414502485,110.82299042949073,46.08491584041908,13.620700383582324,16.763550607316194,1.1017823162225981,1.3068997244040297,2.150405911334758,-0.015153795739994307,77.3,13.2,2.5,1.0301,0.0045074834,5.78,17.5345,4.3468,16.718606128422348,1.385792035171367,46.08491584041908,13.620700383582324,16.763550607316194,1.1017823162225981,-41.73811584041908,3.0979057448400233,0.7709493926838071,0.2840097189487689,-0.0045074834,0.0023002549861631384,-0.01667564,49.16,2035,0,77,Low,ssp585
BIHAR,ROHTAS,1114.7011086888263,,,0.15242280065475472,12.137208688826282,0.20984620620564404,0.18886158558507962,54.5506652793918,15.861383758846893,33.990947290508544,66.03724517480748,31.933746947646856,90.00859771099647,50.08088788708863,11.571308110057585,18.65764222997103,0.9950036560091524,,,-0.013874852685425147,33.3,3.6,0.5,0.9971000000000001,0.005797845,1.1,17.6463,4.1707,12.607176471000455,1.0502484336820443,50.08088788708863,11.571308110057585,18.65764222997103,0.9950036560091524,-45.910187887088625,1.035868360942871,-1.0113422299710315,0.05524477767289193,-0.005797845,0.0033886723929889124,-0.011829849,46.05,2035,0,82,Low,ssp585
