state,district,annual_rainfall,mean_temperature,mean_humidity,mean_soil_moisture,rainfall_anomaly,spi3,spi6,rx1day,rain_p95,rain_p99,cdd,cwd,rx3day,base_mean_pet_x,base_mean_et_x,base_mean_solar_x,base_mean_lai_x,temperature_anomaly,humidity_anomaly,soil_moisture_anomaly,heat_stress_days_35,heat_stress_days_38,heat_stress_days_40,water_availability_index,soil_moisture_deficit,annual_rainfall_change_pct,mean_solar,mean_pet,mean_et,mean_lai,base_mean_pet_y,base_mean_et_y,base_mean_solar_y,base_mean_lai_y,pet_anomaly,et_anomaly,solar_anomaly,lai_anomaly,predicted_sm_anomaly,predicted_ndvi_anomaly,predicted_ndwi_anomaly,water_security_index,year,state_code,district_code,soil_moisture_stress_class,scenario
BIHAR,MUNGER,1186.9354512429895,,,0.17496626904579068,69.55420124298962,0.09947567153780437,0.08952810438402393,77.05010444361892,17.57979461726353,40.74524730950341,63.63971992619547,20.59191750700902,127.13267233197124,44.88727224787707,10.439024715309989,17.714584227195573,0.8503146668759362,,,-0.0035545867837373235,33.3,3.6,0.5,1.0375999999999999,0.0,6.225,17.6091,4.1619,13.170218215460626,1.1217157090667627,44.88727224787707,10.439024715309989,17.714584227195573,0.8503146668759362,0.0,0.0,0.0,0.0,0.0058384035,0.004736569880032803,0.001184855,51.88,2035,0,57,Low,ssp245
BIHAR,MUZAFFARPUR,1034.3676162165325,,,0.1650346339797063,58.01511621653242,-0.3016692143356604,-0.2715022929020944,72.67527927215912,16.351982315707843,35.46248367740161,68.96539784683534,16.374982347050906,119.91421079906254,49.32715577278276,9.872713683286927,17.965076574903105,0.8732772307546472,,,0.0005796198643514966,33.3,3.6,0.5,1.04265,0.0,5.94,17.4837,4.1323,12.44038133041967,1.0165583387061277,49.32715577278276,9.872713683286927,17.965076574903105,0.8732772307546472,0.0,0.0,0.0,0.0,0.008481928,0.004350925960643807,0.0024686488,52.13,2035,0,58,Low,ssp245
BIHAR,NALANDA,1008.3009101526982,,,0.17873158056024385,62.56716015269819,0.0002158372426919776,0.0001942535184227788,54.9582468123147,16.773325013338297,34.10277433805476,66.25868823740083,18.25210488155223,90.68110724031925,49.23256093984273,10.653818666554537,18.419229012777254,0.8531933708038805,,,-0.002463863717754519,33.3,3.6,0.5,1.0422,0.0,6.615,17.6103,4.1622,12.912830876615175,1.0254097247143026,49.23256093984273,10.653818666554537,18.419229012777254,0.8531933708038805,0.0,0.0,0.0,0.0,0.0041236277,0.007390194402480763,0.0023025442,52.11,2035,0,61,Low,ssp245
BIHAR,NAWADA,1104.708667058368,,,0.17630832522208462,53.282417058368196,0.24329892347620247,0.21896903112858224,63.25421100838908,17.580911715147963,37.206800453126675,62.76979912339425,15.283702132599444,104.36944816384197,49.45750843590327,10.853785619591868,18.46304156336751,0.9099959221957213,,,-0.0038566104855119743,33.3,3.6,0.5,1.02905,0.0,5.07,17.6623,4.1745,12.732723593884284,1.046674063865424,49.45750843590327,10.853785619591868,18.46304156336751,0.9099959221957213,0.0,0.0,0.0,0.0,0.0056723985,0.005463732071431334,0.0023025442,51.45,2035,0,67,Low,ssp245
BIHAR,PASHCHIM CHAMPARAN,1390.4154712095446,25.869943335321228,50.4515282338487,0.178393581865241,60.659221209544626,0.05025535762316781,0.04522982186085103,83.21581395844301,21.361215441920933,44.941635938454155,69.15957902970032,20.138398144996827,137.30609303143095,51.2101828203017,9.728686559118337,17.504031297538724,1.2351243455769854,0.6246807422902982,-0.1983367579062616,-0.003982792774487376,54.45,7.6,1.3,1.02535,0.0,4.5600000000000005,17.3579,4.18595,12.060744523849849,1.130229229390542,51.2101828203017,9.728686559118337,17.504031297538724,1.2351243455769854,0.0,0.0,0.0,0.0,0.0049707787,0.0040955366947826415,4.6753914e-05,51.27,2035,0,72,Low,ssp245
BIHAR,PATNA,984.9617414247888,26.181410088804046,50.24198180925293,0.1585283915418083,56.309241424788866,-0.12114261852781036,-0.10902835667502933,54.62341334552315,15.247477747008315,33.114826415200426,74.1814857998504,19.467199484926837,90.12863202011319,46.279168200685554,9.308608090525563,18.35437930188435,0.729789955731206,0.5801225251621815,-0.3986392880233751,-0.0022658138217939994,63.7,9.75,1.7000000000000002,1.0382500000000001,0.0,6.06,17.5761,4.268800000000001,11.560354399385512,0.9533818328445631,46.279168200685554,9.308608090525563,18.35437930188435,0.729789955731206,0.0,0.0,0.0,0.0,0.0035163097,0.004913655166736138,0.0028561938,51.91,2035,0,73,Low,ssp245
BIHAR,PURBA CHAMPARAN,1170.4889850784875,25.897379525502533,50.25464893782952,0.17296527646225007,48.63773507848771,-0.4114649400484166,-0.3703184460435749,70.99726833870737,18.12002790260524,42.289651021859356,70.18080639641033,16.981883713844507,117.14549275886716,50.76027053849239,9.758782983572994,17.909487147913964,0.8718572205976468,0.582389730215084,-0.5565609431574288,-0.004544502070906967,55.25,7.75,1.3,1.02265,0.0,4.335,17.4159,4.2025500000000005,11.863848917189177,1.0444200282917346,50.76027053849239,9.758782983572994,17.909487147913964,0.8718572205976468,0.0,0.0,0.0,0.0,0.0048402655,0.002216434753587254,0.000970561,51.13,2035,0,76,Low,ssp245
BIHAR,PURNIA,1497.9006186734405,26.59083750645321,54.197956249133064,0.1998942649748951,81.91436867344044,-0.03585813802833972,-0.032272324225505744,67.16544874514591,22.626489359891494,40.301194797995834,59.015731654361055,28.061414502485,110.82299042949073,46.08491584041908,13.620700383582324,16.763550607316194,1.1017823162225981,0.8068997244040297,0.150405911334758,-0.007153795739994306,77.3,13.2,2.5,1.0301,0.0,5.785,17.5345,4.298299999999999,15.135033729825329,1.2184481953833197,46.08491584041908,13.620700383582324,16.763550607316194,1.1017823162225981,0.0,0.0,0.0,0.0,0.0034087405,0.00251382534401197,0.00073950394,51.5,2035,0,77,Low,ssp245
BIHAR,ROHTAS,1032.1306561933575,,,0.16042280065475473,11.238156193357668,0.19430204278300373,0.17487183850470334,54.5506652793918,15.861383758846893,33.990947290508544,66.03724517480748,31.933746947646856,90.00859771099647,50.08088788708863,11.571308110057585,18.65764222997103,0.9950036560091524,,,-0.005874852685425147,33.3,3.6,0.5,0.9971000000000001,0.0,1.1,17.6463,4.1707,12.536232041434335,1.043296576807123,50.08088788708863,11.571308110057585,18.65764222997103,0.9950036560091524,0.0,0.0,0.0,0.0,0.0032464918,0.00409579832089042,0.0046723117,49.86,2035,0,82,Low,ssp245
BIHAR,SAHARSA,1243.5015829232289,,,0.17770277447119898,81.78283292322885,-0.20731628865479929,-0.18658465978931937,74.7002156567297,18.941766734858703,38.92442400266344,64.6429544612255,17.741031459785667,123.255355833604,47.44833978233958,11.797075911665198,17.307769132093963,0.9439952500438892,,,-0.010440553832696348,33.3,3.6,0.5,1.03265,0.0023246333,7.04,17.5268,4.1425,13.215064959047648,1.0918458538082925,47.44833978233958,11.797075911665198,17.307769132093963,0.9439952500438892,0.0,0.0,0.0,0.0,-0.0023246333,0.0031038967298072937,0.0012894818,50.32,2035,0,83,Low,ssp245
BIHAR,SAMASTIPUR,1093.5090458678615,,,0.16363149447472786,73.76154586786151,-0.010151081968224191,-0.009135973771401774,65.79557743182771,16.873280240785135,37.20275909141478,64.90672968794294,18.336868861961328,108.56270276251571,48.34261758068315,10.279339142976594,17.876484929360345,0.8767461092158747,,,-0.0006707416082938067,33.3,3.6,0.5,1.0493999999999999,0.0,7.234999999999999,17.5347,4.1443,12.643589467204052,1.019643216710536,48.34261758068315,10.279339142976594,17.876484929360345,0.8767461092158747,0.0,0.0,0.0,0.0,0.007852728,0.005129342336737444,0.0038268438,52.47,2035,0,84,Low,ssp245
BIHAR,SARAN,943.2660316922211,,,0.15331220983783533,35.32978169222116,-0.5529320957509902,-0.49763888617589125,67.95977360155882,14.350953657285288,34.547697800253275,72.81174576889177,14.546809325414001,112.13362644257205,48.980342952501815,9.103941109314768,18.29156675622986,0.7751122414703517,,,4.320442663097168e-05,33.3,3.6,0.5,1.0272999999999999,0.0,3.895,17.5159,4.1399,9.843608767662705,0.9167452352662178,48.980342952501815,9.103941109314768,18.29156675622986,0.7751122414703517,0.0,0.0,0.0,0.0,0.006214893,0.003411424106795631,0.0030790784,51.36,2035,0,87,Low,ssp245
BIHAR,SHEIKHPURA,1059.019534546861,,,0.18482342199681773,70.17703454686102,0.12427138931069676,0.11184425037962707,56.16287102346119,17.83849074688322,36.89663564900067,65.08013570028223,19.575836035801412,92.66873718871096,49.74478505203776,10.473216651805147,18.297951894317578,0.7945008022533472,,,-0.0035413173425769273,33.3,3.6,0.5,1.04405,0.0,7.095000000000001,17.6217,4.1649,12.927260171995226,1.0355898840547537,49.74478505203776,10.473216651805147,18.297951894317578,0.7945008022533472,0.0,0.0,0.0,0.0,0.0053288406,0.007357191427709027,0.001839745,52.2,2035,0,89,Low,ssp245
BIHAR,SHEOHAR,1110.8507208595245,,,0.17256198382771248,56.64197085952446,0.0028475972565596246,0.002562837530903663,75.52830059235525,17.382728955957806,41.556679850202585,74.04471813247744,12.992300026727865,124.62169597738617,49.49400131833451,11.023236240174112,17.86879344253231,0.9929003949707994,,,-0.00342522218309807,33.3,3.6,0.5,1.0318,0.0,5.37,17.436,4.121,12.376828010760132,1.0302186901805785,49.49400131833451,11.023236240174112,17.86879344253231,0.9929003949707994,0.0,0.0,0.0,0.0,0.005857922,0.003835830958652679,0.0018628223,51.59,2035,0,90,Low,ssp245
BIHAR,SITAMARHI,1205.5134592492245,26.275829568174156,52.740156784220495,0.1804973047058997,73.24970924922445,0.06690960602611523,0.060218645423503706,70.28747896907672,19.653229866303356,39.6530227807566,72.06859756729094,17.21096959136656,115.97434029897659,49.71614783850831,10.70708489666542,17.70579682745004,0.9534092128512964,0.6873498506016276,0.04681191630249515,-0.0065822818537955435,66.7,10.45,1.8499999999999999,1.0347499999999998,0.0,6.465,17.4252,4.24125,12.133731523803096,1.04513809183354,49.71614783850831,10.70708489666542,17.70579682745004,0.9534092128512964,0.0,0.0,0.0,0.0,0.0037560842,0.0036596920059498057,0.0005622423,51.74,2035,0,93,Low,ssp245
BIHAR,SIWAN,950.9965370341438,,,0.1558656646874948,24.439037034143723,-0.6178980456633247,-0.5561082410969922,72.91489131643709,15.062467499117176,34.404906906200786,73.90078389351964,14.47409485509333,120.3095706721212,50.5395265427739,9.221811499832688,18.31114226630012,0.8173204928761137,,,-0.002392952621353389,33.3,3.6,0.5,1.01395,0.0,2.64,17.4861,4.1328,10.562383533876854,0.9168029748717477,50.5395265427739,9.221811499832688,18.31114226630012,0.8173204928761137,0.0,0.0,0.0,0.0,0.004073763,0.002448733376083756,0.0008853815,50.7,2035,0,94,Low,ssp245
BIHAR,SUPAUL,1410.9591842836771,26.09881186617746,53.257222636217,0.19340845992209216,108.74043428367702,-0.12943630572654946,-0.11649267515389451,77.65237123896867,21.690724450360214,43.07399114727424,74.78807217665828,26.834523773156697,128.1264125442983,48.070508576420735,12.392472075568596,16.850169434019232,1.0243291152214222,0.6454428944322856,0.2877024763096827,-0.007048681221662606,61.2,9.15,1.6,1.0478999999999998,0.0,8.35,17.4661,4.2341,12.527695056858171,1.096550251988333,48.070508576420735,12.392472075568596,16.850169434019232,1.0243291152214222,0.0,0.0,0.0,0.0,0.003999131,0.0022407637599438407,-6.924462e-05,52.39,2035,0,96,Low,ssp245
BIHAR,VAISHALI,982.1195374690066,26.181410088804046,50.24198180925293,0.16366429738449745,63.728287469006546,-0.4289785229875416,-0.38608067068878743,60.98967484113111,15.963416674672427,36.18242897323994,67.8081535520722,12.999547574455917,100.63296348786633,47.375922827502684,8.91090683802121,18.127577431664502,0.7414805500826241,0.5801225251621815,-0.3986392880233751,0.007060876032366589,63.7,9.75,1.7000000000000002,1.0621,0.0,6.9399999999999995,17.5381,4.259600000000001,10.561508736399025,0.890118325500391,47.375922827502684,8.91090683802121,18.127577431664502,0.7414805500826241,0.0,0.0,0.0,0.0,0.015218285,0.004908938339198634,0.0022019336,53.1,2035,0,99,Low,ssp245
MAHARASHTRA,AHILYANAGAR,1068.338087133372,26.619185396035522,44.812380322588474,0.22551137059565923,56.72558713337219,1.6423366187929935,1.4781029569136943,67.71183593567739,16.935317499853277,36.35686282614287,84.7015150858567,18.05989620042147,111.72452929386769,49.81523730947029,10.019539687016353,18.808474001645877,0.5995753946415238,0.49739622871081934,-0.35202284407846207,0.00095437157570194,78.30000000000001,13.45,2.6,1.0405,0.0,5.605,18.3273,4.4955,11.833995982573187,0.8704408546232,49.81523730947029,10.019539687016353,18.808474001645877,0.5995753946415238,0.0,0.0,0.0,0.0,0.0031960239,-0.006007513460034635,0.004014104,52.02,2035,1,1,Low,ssp245
MAHARASHTRA,AKOLA,1099.6911430478513,27.48642504347696,46.08211151989636,0.25557522298312985,72.49864304785149,1.570475296421396,1.4134277667792565,95.48350515971738,16.581602806735695,39.013639597712526,78.22003327897806,17.29515425969168,157.54778351353366,54.45000450645717,10.32466255967166,18.54131827072183,0.7239500313958462,0.5067127658261263,-0.18912440980940204,0.004894888439223616,112.25,24.4,5.550000000000001,1.05525,0.0,7.06,18.1441,4.53745,12.287652408788453,0.9000503855795543,54.45000450645717,10.32466255967166,18.54131827072183,0.7239500313958462,0.0,0.0,0.0,0.0,0.006444919,0.001528642322850753,0.001799482,52.76,2035,1,2,Low,ssp245
MAHARASHTRA,AMRAVATI,1155.8326457082162,26.751019439432355,46.05350788113244,0.25769295312749385,83.84514570821614,1.215833827825246,1.0942504450427215,95.64290536549387,16.869234876877115,38.92823743495789,72.03690326433752,21.310937927824604,157.8107938530649,54.03731959500179,11.352902351799045,18.26101845195213,0.9254048766817043,0.5120101286305321,-0.4683258132332071,0.003092133942223685,83.05000000000001,14.85,2.95,1.0584,0.0,7.82,18.1107,4.4556000000000004,12.887150601342062,1.0230436285609998,54.03731959500179,11.352902351799045,18.26101845195213,0.9254048766817043,0.0,0.0,0.0,0.0,0.0044819107,0.0016822542402931734,0.001955721,52.92,2035,1,3,Low,ssp245
MAHARASHTRA,BEED,891.9768188646743,,,0.24569656442331136,41.946818864674356,0.8199612933566127,0.7379651640209515,48.335305610473284,15.356485586359328,29.609210746652824,69.68402222670368,16.24707484604633,79.75325425728091,53.38859364063456,9.659209475926913,18.664126500832804,0.6017091301364644,,,0.0019399345298320991,33.3,3.6,0.5,1.03695,0.0,4.9350000000000005,18.3454,4.3359,11.525301502122359,0.9465321411631202,53.38859364063456,9.659209475926913,18.664126500832804,0.6017091301364644,0.0,0.0,0.0,0.0,0.0012038724,0.009829878212064939,0.003810636,51.85,2035,1,8,Low,ssp245
