state,district,annual_rainfall,mean_temperature,mean_humidity,mean_soil_moisture,year,rainfall_anomaly,spi3,spi6,rx1day,rain_p95,rain_p99,cdd,cwd,rx3day,base_mean_pet_x,base_mean_et_x,base_mean_solar_x,base_mean_lai_x,temperature_anomaly,humidity_anomaly,soil_moisture_anomaly,heat_stress_days_35,heat_stress_days_38,heat_stress_days_40,water_availability_index,soil_moisture_deficit,annual_rainfall_change_pct,state_code,district_code,mean_solar,mean_pet,mean_et,mean_lai,base_mean_pet_y,base_mean_et_y,base_mean_solar_y,base_mean_lai_y,pet_anomaly,et_anomaly,solar_anomaly,lai_anomaly,predicted_sm_anomaly,predicted_ndvi_anomaly,predicted_ndwi_anomaly,soil_moisture_stress_class,water_security_index,scenario
BIHAR,GOPALGANJ,1009.1477551188116,26.147379525502533,50.00464893782952,0.15767592313052217,2040,39.78525511881162,-0.47042419760248116,-0.4233817778422331,76.78730110827502,15.576094839512344,37.72971211102773,72.9275776788082,14.463145715465064,126.69904682865378,51.20313503042417,8.953419264557217,18.175664331110827,0.8116239191134841,0.832389730215084,-0.8065609431574288,-0.00506201162731304,62.4,9.3,1.6,1.0194,0.0,4.1,0,24,17.4461,4.2339,11.17581416931943,0.8937980132405162,51.20313503042417,8.953419264557217,18.175664331110827,0.8116239191134841,0.0,0.0,0.0,0.0,0.0029300936,0.0007456913705986097,0.001613932,Low,50.97,ssp245
BIHAR,JAMUI,1202.700318615658,26.896755497985414,52.17688150952924,0.16315181914997992,2040,68.07531861565803,0.14855345075693813,0.13369810568124432,72.4383130460226,18.53287716972843,40.825952429625644,61.27254060127781,14.161375038858235,119.52321652593729,48.25503305466191,10.82433625689537,18.095221296860384,0.8581867948146154,0.9589224470986224,-0.13950280475143018,-0.010599663854521657,88.2,16.2,3.3,1.0237,0.004723647,6.0,0,31,17.6704,4.3615,13.078511567656642,1.0676568269067064,48.25503305466191,10.82433625689537,18.095221296860384,0.8581867948146154,0.0,0.0,0.0,0.0,-0.004723647,-0.00021596355604802615,0.002116293,Low,48.29,ssp245
BIHAR,JEHANABAD,988.703781720781,,,0.1548287291942775,2040,53.262531720781,0.0727634409920157,0.06548709689281414,66.41607252857655,17.348337141399632,36.854947649712344,63.60092086846514,15.32051434680948,109.5865196721513,50.721155265693234,10.205539504675794,18.586319352714174,0.8198974456567841,,,-0.004915433991713708,33.3,3.6,0.5,1.0306,0.0,5.69,0,34,17.618,4.164,12.001651626592237,1.0063881621084603,50.721155265693234,10.205539504675794,18.586319352714174,0.8198974456567841,0.0,0.0,0.0,0.0,0.0032801132,0.0030699169410102678,0.0035700782,Low,51.53,ssp245
BIHAR,KAIMUR (BHABUA),1042.3411965691967,,,0.15105300137676267,2040,19.032446569196622,0.19835207749927128,0.17851686974934416,58.53621042785443,16.93839860869427,34.45600710604617,66.33306492612643,27.90978954941198,96.5847472059598,52.281340565961436,10.860536411665988,18.639493691155163,0.9611596307136246,,,-0.008634155890381023,33.3,3.6,0.5,0.9968,0.0,1.86,0,36,17.6415,4.1696,12.277465662739921,1.0244947676093288,52.281340565961436,10.860536411665988,18.639493691155163,0.9611596307136246,0.0,0.0,0.0,0.0,0.0023169816,0.0029410128767380105,0.005172337,Low,49.84,ssp245
BIHAR,KATIHAR,1496.5553609844437,26.84083750645321,53.947956249133064,0.19238677505694932,2040,79.1003609844438,0.09620283619138816,0.08658255257224934,65.65266775426252,21.810425037505023,41.832804715509255,61.357278630821426,21.25194712851372,108.32690179453316,44.458502479295255,12.86772216758912,16.697050084133455,0.9583697991588466,1.0568997244040297,-0.099594088665242,-0.010213419418262232,86.1,15.6,3.1,1.0239,0.0,5.58,0,39,17.5639,4.3298,13.653301690168645,1.2229685423939392,44.458502479295255,12.86772216758912,16.697050084133455,0.9583697991588466,0.0,0.0,0.0,0.0,0.00076920434,0.002119396653891579,0.00026128677,Low,51.2,ssp245
BIHAR,KHAGARIA,1207.7648983815745,26.75645162794326,52.47557977322518,0.17640773467436124,2040,90.77739838157459,0.07673516857965089,0.0690616517216858,74.08075029375279,17.825647467445812,38.02279062508334,64.93186012357006,19.66546119297819,122.2332379846921,46.64138113640292,11.393103985343254,17.453620723408797,0.8643590415248931,0.9667446527216264,-0.06968720105363246,-0.008155638302184492,83.0,14.7,2.9,1.0436,0.0,8.13,0,40,17.5727,4.3238,12.802648347530521,1.0629503738387265,46.64138113640292,11.393103985343254,17.453620723408797,0.8643590415248931,0.0,0.0,0.0,0.0,0.0033639767,0.002100565819251658,0.0013195913,Low,52.18,ssp245
BIHAR,KISHANGANJ,2132.349534212475,,,0.2300693719967608,2040,155.09078421247523,-1.2931979181277997,-1.1638781263150197,87.82873027526199,29.866208425915133,54.352840160661906,63.10631583205401,33.26775564909725,144.91740495418227,47.925028379595,13.021418369244829,16.17800150560288,0.9948924974530019,,,-0.016878899087773958,33.3,3.6,0.5,1.0344,0.004453724,7.84,0,42,17.4705,4.1292,14.865659714322312,1.1318370878387622,47.925028379595,13.021418369244829,16.17800150560288,0.9948924974530019,0.0,0.0,0.0,0.0,-0.004453724,0.0022886912792932203,0.001687194,Low,49.78,ssp245
BIHAR,LAKHISARAI,1140.9339660067135,,,0.17340050251362446,2040,86.42021600671342,0.19992251588437304,0.17993026429593575,67.45322876188334,18.834429921193934,37.61689365707918,62.13693232569548,18.16003408630253,111.2978274571075,48.36889125017145,10.906015858527828,18.076078629755813,0.8805050519363627,,,-0.004920046238676895,33.3,3.6,0.5,1.0491,0.0,8.2,0,45,17.6176,4.1639,13.006221837101842,1.1219739784135228,48.36889125017145,10.906015858527828,18.076078629755813,0.8805050519363627,0.0,0.0,0.0,0.0,0.0046382765,0.004478106684883165,0.0015318453,Low,52.46,ssp245
BIHAR,MADHEPURA,1310.624486840482,,,0.18199237047848124,2040,93.63448684048194,-0.20066575517503224,-0.18059917965752903,69.65463610686426,19.082593860689943,41.362666919101656,64.73651348164283,17.135148737357596,114.93014957632602,46.76756465943026,13.787539287859628,17.064204094689472,1.1259465116345826,,,-0.012139794888783195,33.3,3.6,0.5,1.0351,0.0041139442,7.69,0,47,17.5339,4.1441,12.732051567235406,1.1191082385829212,46.76756465943026,13.787539287859628,17.064204094689472,1.1259465116345826,0.0,0.0,0.0,0.0,-0.0041139442,0.0029248176207633514,0.0013049445,Low,49.49,ssp245
BIHAR,MADHUBANI,1274.2998999102113,26.34881186617746,53.007222636217,0.1815859207234646,2040,106.79989991021125,0.1898692488625675,0.17088232397631076,76.80213348625236,19.79178068342741,39.35171752687748,74.08887588526918,22.31603519982908,126.72352025231639,49.80275423850543,10.55453072049921,17.26702265932034,0.8971096424062469,0.8954428944322856,0.03770247630968271,-0.012152550172167126,68.8,10.9,2.0,1.0452,0.004204643,9.15,0,48,17.4559,4.2557,12.253772271481493,1.083883954624171,49.80275423850543,10.55453072049921,17.26702265932034,0.8971096424062469,0.0,0.0,0.0,0.0,-0.004204643,0.0024106349381996495,0.00054677954,Low,49.94,ssp245
BIHAR,MUNGER,1201.3750552727097,,,0.17225221109782082,2040,83.99380527270978,0.14707372643953323,0.1323663537955799,77.2808240524383,17.758030354193693,41.11638755399049,63.5130244505019,20.792651692451503,127.5133596865232,44.88727224787707,10.439024715309989,17.714584227195573,0.8503146668759362,,,-0.006268644731707185,33.3,3.6,0.5,1.0421,0.0,7.52,0,57,17.6091,4.1619,13.387110368949651,1.118559179666379,44.88727224787707,10.439024715309989,17.714584227195573,0.8503146668759362,0.0,0.0,0.0,0.0,0.0032628994,0.0025163278312601983,0.0026129577,Low,52.1,ssp245
BIHAR,MUZAFFARPUR,1046.9511638590693,,,0.1624746344867429,2040,70.59866385906935,-0.2527122153263988,-0.22744099379375893,72.94538182596582,16.547894478230578,35.7851206544994,68.98500524722715,16.591879706333025,120.3598800128436,49.32715577278276,9.872713683286927,17.965076574903105,0.8732772307546472,,,-0.001980379628611889,33.3,3.6,0.5,1.047,0.0,7.23,0,58,17.4837,4.1323,12.60030452779627,1.0193136458905911,49.32715577278276,9.872713683286927,17.965076574903105,0.8732772307546472,0.0,0.0,0.0,0.0,0.005577695,0.004762701737933272,0.0026455186,Low,52.35,ssp245
BIHAR,NALANDA,1020.5673445827797,,,0.17595911550501775,2040,74.83359458277971,0.053448547833271916,0.048103693049944725,54.730237385182306,17.000662339072132,34.28662713559085,66.18687198098256,18.497582898960427,90.3048916855508,49.23256093984273,10.653818666554537,18.419229012777254,0.8531933708038805,,,-0.005236328772980636,33.3,3.6,0.5,1.0467,0.0,7.91,0,61,17.6103,4.1622,13.049433396360765,1.0318517158738454,49.23256093984273,10.653818666554537,18.419229012777254,0.8531933708038805,0.0,0.0,0.0,0.0,0.002893622,0.007040353217796426,0.0023025442,Low,52.34,ssp245
BIHAR,NAWADA,1118.1479452464264,,,0.17357344944304506,2040,66.7216952464264,0.2974313139153736,0.26768818252383625,62.90373139255339,17.786391609332203,37.56194916422327,62.61715096309304,15.481373176032792,103.79115679771309,49.45750843590327,10.853785619591868,18.46304156336751,0.9099959221957213,,,-0.006591486264551527,33.3,3.6,0.5,1.0334,0.0,6.35,0,67,17.6623,4.1745,12.939805317648165,1.0501442121833042,49.45750843590327,10.853785619591868,18.46304156336751,0.9099959221957213,0.0,0.0,0.0,0.0,0.0038740349,0.0034638924384695503,0.00280257,Low,51.67,ssp245
BIHAR,PASHCHIM CHAMPARAN,1407.330501272921,26.119943335321228,50.2015282338487,0.17562635980942032,2040,77.57425127292117,0.10373780980246651,0.09336402882221986,84.02715576018437,21.679795814552236,45.37884626288747,69.09950815974449,20.455844338052852,138.6448070043042,51.2101828203017,9.728686559118337,17.504031297538724,1.2351243455769854,0.8746807422902982,-0.4483367579062616,-0.006750014830308071,61.5,9.1,1.6,1.0297,0.0,5.83,0,72,17.3579,4.2099,12.408424209399213,1.1056920951246643,51.2101828203017,9.728686559118337,17.504031297538724,1.2351243455769854,0.0,0.0,0.0,0.0,0.0029393137,0.0016303565677350984,0.0008604495,Low,51.48,ssp245
BIHAR,PATNA,996.94424436183,26.431410088804046,49.99198180925293,0.15606931618180095,2040,68.29174436183007,-0.06687670673984861,-0.060189036065863746,54.25121092467536,15.439789348244796,33.36057135087666,74.56590265318955,19.646417985236237,89.51449802571435,46.279168200685554,9.308608090525563,18.35437930188435,0.729789955731206,0.8301225251621815,-0.6486392880233751,-0.004724889181801362,71.5,11.6,2.1,1.0427,0.0,7.35,0,73,17.5761,4.2931,12.306108016602202,0.9397027529526953,46.279168200685554,9.308608090525563,18.35437930188435,0.729789955731206,0.0,0.0,0.0,0.0,0.0027176628,0.003565945400509274,0.0028561938,Low,52.14,ssp245
BIHAR,PURBA CHAMPARAN,1184.728510444406,26.147379525502533,50.00464893782952,0.1702822576960311,2040,62.87726044440615,-0.3591353149028781,-0.3232217834125903,71.5300365150483,18.312896354220353,42.77481020891535,69.94097351605336,17.122963378751578,118.02456024982968,50.76027053849239,9.758782983572994,17.909487147913964,0.8718572205976468,0.832389730215084,-0.8065609431574288,-0.007227520837125939,62.4,9.3,1.6,1.027,0.0,5.6,0,76,17.4159,4.2266,11.816734151066846,1.0264036526666105,50.76027053849239,9.758782983572994,17.909487147913964,0.8718572205976468,0.0,0.0,0.0,0.0,0.0026609288,0.0008544999885677112,0.0014705868,Low,51.35,ssp245
BIHAR,PURNIA,1516.1232539371076,26.84083750645321,53.947956249133064,0.196793526635057,2040,100.13700393710769,0.018338932159898173,0.016505038943908357,67.54456406584619,22.874306954309347,40.431877515384436,58.76896429474563,28.881492688978526,111.4485307086462,46.08491584041908,13.620700383582324,16.763550607316194,1.1017823162225981,1.0568997244040297,-0.099594088665242,-0.0102545340798324,86.1,15.6,3.1,1.0346,0.0,7.07,0,77,17.5345,4.3225,14.333079227798327,1.2435594486912227,46.08491584041908,13.620700383582324,16.763550607316194,1.1017823162225981,0.0,0.0,0.0,0.0,0.0011099604,0.0022035665748810383,0.00018278806,Low,51.73,ssp245
BIHAR,ROHTAS,1044.6869902103085,,,0.15793433942432936,2040,23.794490210308595,0.2574058360363048,0.23166525243267433,55.07095069699403,15.969072836046777,34.332780621983055,65.65987344869988,31.720060897569816,90.86706865004015,50.08088788708863,11.571308110057585,18.65764222997103,0.9950036560091524,,,-0.008363313915850518,33.3,3.6,0.5,1.0012,0.0,2.33,0,82,17.6463,4.1707,12.398729224543741,1.0403388532044173,50.08088788708863,11.571308110057585,18.65764222997103,0.9950036560091524,0.0,0.0,0.0,0.0,0.0029539287,0.003160524952013205,0.005172337,Low,50.06,ssp245
BIHAR,SAHARSA,1258.6293394064799,,,0.17494626814537892,2040,96.91058940647986,-0.1604450779583812,-0.1444005701625431,74.74025633060887,19.071113402168585,39.1442061541193,64.48442270410469,17.924347224904142,123.32142294550464,47.44833978233958,11.797075911665198,17.307769132093963,0.9439952500438892,,,-0.013197060158516405,33.3,3.6,0.5,1.0374,0.005275929,8.34,0,83,17.5268,4.1425,13.2112927267416,1.08731606366633,47.44833978233958,11.797075911665198,17.307769132093963,0.9439952500438892,0.0,0.0,0.0,0.0,-0.005275929,0.0025335511747933597,0.0016230771,Low,48.85,ssp245
BIHAR,SAMASTIPUR,1106.812075622945,,,0.16109326033085927,2040,87.06457562294509,0.04430071922073118,0.03987064729865806,65.73796898722632,17.056928945307213,37.48392923349247,64.73210036556766,18.42016775627443,108.46764882892343,48.34261758068315,10.279339142976594,17.876484929360345,0.8767461092158747,,,-0.0032089757521623907,33.3,3.6,0.5,1.0539,0.0,8.54,0,84,17.5347,4.1443,12.759884317590485,1.0161006027349555,48.34261758068315,10.279339142976594,17.876484929360345,0.8767461092158747,0.0,0.0,0.0,0.0,0.005293597,0.004657056710570726,0.0038268438,Low,52.7,ssp245
BIHAR,SARAN,954.7412875522239,,,0.15093404732742424,2040,46.805037552223894,-0.5014561570847239,-0.45131054137625154,68.22847541032782,14.47956100520595,34.98421747661996,72.83180104414022,14.602613688583734,112.5769844270409,48.980342952501815,9.103941109314768,18.29156675622986,0.7751122414703517,,,-0.00233495808378012,33.3,3.6,0.5,1.0315,0.0,5.16,0,87,17.5159,4.1399,10.56987324715156,0.923656014822518,48.980342952501815,9.103941109314768,18.29156675622986,0.7751122414703517,0.0,0.0,0.0,0.0,0.0037865934,0.0029638654663934412,0.0028054558,Low,51.58,ssp245
BIHAR,SHEIKHPURA,1071.9029838722486,,,0.18195646095239967,2040,83.0604838722486,0.17717893061458012,0.1594610375531221,55.89651143884487,18.09913382030126,37.111041909879376,64.98010679994533,19.888083981579292,92.22924387409402,49.74478505203776,10.473216651805147,18.297951894317578,0.7945008022533472,,,-0.006408278386994981,33.3,3.6,0.5,1.0486,0.0,8.4,0,89,17.6217,4.1649,13.132234611555146,1.0385186076220108,49.74478505203776,10.473216651805147,18.297951894317578,0.7945008022533472,0.0,0.0,0.0,0.0,0.003802183,0.005538420846344982,0.0025603948,Low,52.43,ssp245
BIHAR,SHEOHAR,1124.364719896745,,,0.1698852208934667,2040,70.15596989674509,0.04668561812396708,0.04201705631157037,75.96629748866994,17.547109905387877,42.020534554146096,74.38344344842747,12.960639629255356,125.3443908563054,49.49400131833451,11.023236240174112,17.86879344253231,0.9929003949707994,,,-0.006101985117343861,33.3,3.6,0.5,1.0362,0.0,6.65,0,90,17.436,4.121,12.234330889288426,1.042324823966378,49.49400131833451,11.023236240174112,17.86879344253231,0.9929003949707994,0.0,0.0,0.0,0.0,0.0037146446,0.001920840741966307,0.0023628469,Low,51.81,ssp245
BIHAR,SITAMARHI,1220.1790731087042,26.525829568174156,52.490156784220495,0.17769744992762826,2040,87.91532310870411,0.11563171176232952,0.10406854058609656,70.31099989789334,19.921162158125195,39.97472111108476,72.33259919891711,17.25320864725888,116.013149831524,49.71614783850831,10.70708489666542,17.70579682745004,0.9534092128512964,0.9373498506016276,-0.20318808369750485,-0.009382136632066995,74.7,12.4,2.3,1.0393,0.0,7.76,0,93,17.4252,4.2653,12.386421316818176,1.0423612955392256,49.71614783850831,10.70708489666542,17.70579682745004,0.9534092128512964,0.0,0.0,0.0,0.0,0.0015403285,0.0024412257196084154,0.0005622423,Low,51.96,ssp245
BIHAR,SIWAN,962.5658379712988,,,0.1534478932600776,2040,36.00833797129883,-0.5670669516513152,-0.5103602564861837,73.63439920895603,15.176658489322543,34.926780056735154,73.55794411355204,14.461831507039676,121.49675869477744,50.5395265427739,9.221811499832688,18.31114226630012,0.8173204928761137,,,-0.004810724048770587,33.3,3.6,0.5,1.0181,0.0,3.89,0,94,17.4861,4.1328,10.475608835719731,0.9285860254940648,50.5395265427739,9.221811499832688,18.31114226630012,0.8173204928761137,0.0,0.0,0.0,0.0,0.0027036916,0.0020399599861775273,0.002371485,Low,50.9,ssp245
BIHAR,SUPAUL,1428.1241378637706,26.34881186617746,53.007222636217,0.19040832869269053,2040,125.90538786377056,-0.0719760258274671,-0.06477842324472038,78.43391829454328,21.86940949077118,43.47576392325132,75.2676395816336,27.499007786270308,129.41596518599638,48.070508576420735,12.392472075568596,16.850169434019232,1.0243291152214222,0.8954428944322856,0.03770247630968271,-0.010048812451064232,68.8,10.9,2.0,1.0526,0.0,9.67,0,96,17.4661,4.2582,12.559038570256908,1.0838197655959818,48.070508576420735,12.392472075568596,16.850169434019232,1.0243291152214222,0.0,0.0,0.0,0.0,0.0017496314,0.0018117099656445776,8.397974e-05,Low,52.63,ssp245
BIHAR,VAISHALI,994.0674637155882,26.431410088804046,49.99198180925293,0.16112555440542042,2040,75.67621371558823,-0.38109802410444416,-0.34298822169399973,61.04890515864331,16.174506128399315,36.453796293879876,67.79562102591456,13.0463333289933,100.73069351176146,47.375922827502684,8.91090683802121,18.127577431664502,0.7414805500826241,0.8301225251621815,-0.6486392880233751,0.004522133053289579,71.5,11.6,2.1,1.0663,0.0,8.24,0,99,17.5381,4.2838,11.081768043380574,0.8751919106705881,47.375922827502684,8.91090683802121,18.127577431664502,0.7414805500826241,0.0,0.0,0.0,0.0,0.0112670995,0.003172689259046913,0.0022019336,Low,53.32,ssp245
MAHARASHTRA,AHILYANAGAR,1081.334900845457,26.869185396035522,44.562380322588474,0.22201326246852904,2040,69.72240084545706,1.697998159304636,1.5281983433741724,67.70738783755895,17.112096966909554,36.624784086745834,84.74768567947076,18.1022591197739,111.71718993197227,49.81523730947029,10.019539687016353,18.808474001645877,0.5995753946415238,0.7473962287108193,-0.6020228440784621,-0.002543736551428255,87.2,15.9,3.2,1.0448,0.00016492468,6.89,1,1,18.3273,4.5208,11.680719344104894,0.8249765827273349,49.81523730947029,10.019539687016353,18.808474001645877,0.5995753946415238,0.0,0.0,0.0,0.0,-0.00016492468,-0.007021172638643705,0.005338898,Low,52.17,ssp245
MAHARASHTRA,AKOLA,1113.0693807978253,27.73642504347696,45.83211151989636,0.25161076761110607,2040,85.87688079782538,1.6468081182896546,1.4821273064606892,95.80131440447263,16.78372921424568,39.45903061502628,77.79930903403285,17.234287537927685,158.07216876737985,54.45000450645717,10.32466255967166,18.54131827072183,0.7239500313958462,0.7567127658261263,-0.43912440980940204,0.0009304330671998651,122.9,28.3,6.7,1.0596,0.0,8.36,1,2,18.1441,4.5625,12.282706356735302,0.8828192159320731,54.45000450645717,10.32466255967166,18.54131827072183,0.7239500313958462,0.0,0.0,0.0,0.0,0.0031280378,-0.0005817926647044385,0.0018677736,Low,52.98,ssp245
MAHARASHTRA,AMRAVATI,1169.8938701085594,27.001019439432355,45.80350788113244,0.2536956477532308,2040,97.90637010855949,1.2926415382064538,1.1633773843858084,95.77210596061404,17.024023772075143,39.27194609555127,72.23175989429913,21.40500985066739,158.02397483501315,54.03731959500179,11.352902351799045,18.26101845195213,0.9254048766817043,0.7620101286305321,-0.7183258132332071,-0.0009051714320393867,92.2,17.5,3.6,1.0629,0.0,9.13,1,3,18.1107,4.4806,12.76064259027218,0.9737292208620566,54.03731959500179,11.352902351799045,18.26101845195213,0.9254048766817043,0.0,0.0,0.0,0.0,0.0031731962,-0.0006484548167720483,0.0020446442,Low,53.14,ssp245
MAHARASHTRA,BEED,902.8281183642446,,,0.2418853457404265,2040,52.7981183642446,0.88026612731966,0.792239514587694,47.9412029874585,15.589692545954753,29.63972622853602,69.24658008539728,16.246318132605534,79.10298492930653,53.38859364063456,9.659209475926913,18.664126500832804,0.6017091301364644,,,-0.0018712841530527657,33.3,3.6,0.5,1.0412,0.0027589966,6.21,1,8,18.3454,4.3359,11.579068771128634,0.9604769956270576,53.38859364063456,9.659209475926913,18.664126500832804,0.6017091301364644,0.0,0.0,0.0,0.0,-0.0027589966,0.00858319587538102,0.003641308,Low,50.92,ssp245
